SubjectID	c_hap_f1.RT	c_hap_f2.RT	c_hap_f3.RT	c_hap_f4.RT	c_hap_f5.RT	c_hap_m1.RT	c_hap_m2.RT	c_hap_m3.RT	c_hap_m4.RT	c_hap_m5.RT	c_sad_f1.RT	c_sad_f2.RT	c_sad_f3.RT	c_sad_f4.RT	c_sad_f5.RT	c_sad_m1.RT	c_sad_m2.RT	c_sad_m3.RT	c_sad_m4.RT	c_sad_m5.RT	i_hap_f1.RT	i_hap_f2.RT	i_hap_f3.RT	i_hap_f4.RT	i_hap_f5.RT	i_hap_m1.RT	i_hap_m2.RT	i_hap_m3.RT	i_hap_m4.RT	i_hap_m5.RT	i_sad_f1.RT	i_sad_f2.RT	i_sad_f3.RT	i_sad_f4.RT	i_sad_f5.RT	i_sad_m1.RT	i_sad_m2.RT	i_sad_m3.RT	i_sad_m4.RT	i_sad_m5.RT	c_hap_f1.ACC	c_hap_f2.ACC	c_hap_f3.ACC	c_hap_f4.ACC	c_hap_f5.ACC	c_hap_m1.ACC	c_hap_m2.ACC	c_hap_m3.ACC	c_hap_m4.ACC	c_hap_m5.ACC	c_sad_f1.ACC	c_sad_f2.ACC	c_sad_f3.ACC	c_sad_f4.ACC	c_sad_f5.ACC	c_sad_m1.ACC	c_sad_m2.ACC	c_sad_m3.ACC	c_sad_m4.ACC	c_sad_m5.ACC	i_hap_f1.ACC	i_hap_f2.ACC	i_hap_f3.ACC	i_hap_f4.ACC	i_hap_f5.ACC	i_hap_m1.ACC	i_hap_m2.ACC	i_hap_m3.ACC	i_hap_m4.ACC	i_hap_m5.ACC	i_sad_f1.ACC	i_sad_f2.ACC	i_sad_f3.ACC	i_sad_f4.ACC	i_sad_f5.ACC	i_sad_m1.ACC	i_sad_m2.ACC	i_sad_m3.ACC	i_sad_m4.ACC	i_sad_m5.ACC	c_hap_f1.nTrial	c_hap_f2.nTrial	c_hap_f3.nTrial	c_hap_f4.nTrial	c_hap_f5.nTrial	c_hap_m1.nTrial	c_hap_m2.nTrial	c_hap_m3.nTrial	c_hap_m4.nTrial	c_hap_m5.nTrial	c_sad_f1.nTrial	c_sad_f2.nTrial	c_sad_f3.nTrial	c_sad_f4.nTrial	c_sad_f5.nTrial	c_sad_m1.nTrial	c_sad_m2.nTrial	c_sad_m3.nTrial	c_sad_m4.nTrial	c_sad_m5.nTrial	i_hap_f1.nTrial	i_hap_f2.nTrial	i_hap_f3.nTrial	i_hap_f4.nTrial	i_hap_f5.nTrial	i_hap_m1.nTrial	i_hap_m2.nTrial	i_hap_m3.nTrial	i_hap_m4.nTrial	i_hap_m5.nTrial	i_sad_f1.nTrial	i_sad_f2.nTrial	i_sad_f3.nTrial	i_sad_f4.nTrial	i_sad_f5.nTrial	i_sad_m1.nTrial	i_sad_m2.nTrial	i_sad_m3.nTrial	i_sad_m4.nTrial	i_sad_m5.nTrial	
12539	461.67	509	437.5	482.5	437.67	508	482	497.5	416.5	NaN	450.67	518.67	462.5	536.67	513	561.33	450.5	471	634.5	471.67	468	550.33	493.67	631.5	495	478.67	600.33	527.67	448.5	598	505	590.5	446.33	524.67	454.67	501	524.67	456.33	442.5	455.67	1	1	0.66667	0.66667	1	1	1	0.66667	0.66667	0	1	1	0.66667	1	1	1	0.66667	0.66667	0.66667	1	1	1	0.75	0.66667	0.66667	1	1	1	0.66667	0.66667	0.66667	0.66667	1	1	1	0.66667	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12540	519.5	577.67	453	517.33	582.67	541.33	473	551.67	643.67	690	467	556.5	494.67	528	543.5	518.5	614	497.67	500	520.33	529	NaN	457.25	536.33	510	629	706.5	510	563	698	581	605.67	594.33	630	598	552	682.33	496.33	633.33	515.33	0.66667	1	0.66667	1	1	1	0.33333	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	1	1	1	0.66667	0	1	1	0.66667	0.66667	0.66667	1	0.66667	0.66667	0.66667	1	1	0.66667	0.66667	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12541	688	647.33	644	549.33	616	643.33	521	619.33	636.5	600	681.5	490.33	606	621.33	643.33	553.5	537	692	601	607.33	694	635.33	620.75	641.33	591	609.33	632.5	708	721.33	674	642	597.33	597.33	726	694.5	595	598	704	556	612	0.66667	1	0.33333	1	1	1	0.33333	1	0.66667	0.66667	0.66667	1	1	1	1	0.66667	1	1	1	1	0.66667	1	1	1	0.66667	1	0.66667	1	1	0.66667	0.33333	1	1	0.66667	0.66667	0.66667	0.66667	0.66667	0.33333	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12542	672	629.67	711.5	624.67	481.67	556	540	538.67	609.67	595.5	551.67	513.67	597	546.67	524.5	658.67	658	536.67	585.67	549.33	684.5	492.33	613	579	599	538.33	541.33	531	535.67	517.5	671.67	560	589.33	519	604.33	611.33	554.67	612	524.67	559.67	0.66667	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12543	545.33	414	459	503	481.33	467.67	476.5	494	457.33	459	492	504.67	497	482	614.33	599	622.67	617.67	497	523.33	547	430.67	550.75	514.67	578	523.33	546	524.33	491.67	543	516.33	571.67	562	533.5	565.33	575.33	548	560	539.33	542	1	0.33333	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	1	1	0.33333	1	1	1	1	0.66667	1	1	1	0.66667	1	1	1	1	1	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12545	587.33	528.67	700	467.67	654	553	528	614.33	657.5	464	654	541.67	548	649.33	514.67	540	596.33	540	557.33	594	545.33	549	533.5	543	548	722	548	590.33	618	503.5	738.5	532	615.33	587	540.67	611	563	639.67	453	486.67	1	1	0.33333	1	1	1	0.66667	1	0.66667	0.33333	0.66667	1	1	1	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	1	1	1	1	1	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12547	537.33	NaN	602.5	631.67	528	607	734.33	610.33	679.67	605.5	618	526.67	554.33	640.67	661.67	727.5	573.67	542.33	631.67	574	704.33	563	622.25	658.33	628.5	620	717	742	623	745	520	623	485.67	591.5	585.33	578.33	567.5	557.33	598.33	539	1	0	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	0.33333	1	0.66667	0.33333	0.66667	0.66667	1	0.66667	1	1	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12548	551.67	578	522.5	532.67	534.33	616.67	534	661	588	614.5	523	593.33	528.67	619	572.33	568	609.33	474	512.33	527.67	445.33	513.33	553	576	589	469.67	578	488	699	562	603	549	494.33	638.33	600.33	572.67	501.33	545	558.5	483	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	1	0.66667	1	1	0.66667	0.33333	0.66667	0.66667	1	1	1	1	1	1	1	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12549	800	609.5	604.5	668.67	632.33	639	779	630.5	635.33	635	639.67	703	579	696	714.5	755	746.5	742.5	703.5	617	781	649.67	635.67	658.67	576.5	649.5	781	582.67	539.67	723.33	659.33	684	661.33	737	682.5	761.33	754	699	751	682	0.33333	0.66667	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	1	1	0.33333	0.66667	1	0.66667	0.66667	0.66667	1	0.66667	1	0.75	1	0.66667	0.66667	1	1	1	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12550	583.67	575.67	556	615.67	549.33	593.33	477.5	699.33	670.67	545	714	605.67	583.67	705	700.67	665.5	554.5	579.67	652.33	579	682	630	549.75	686	603	595.67	574	574	609.33	663.33	523.5	700	592	614.67	662.33	607.5	628	710.67	624	636.67	1	1	0.66667	1	1	1	0.66667	1	1	0.33333	0.66667	1	1	0.66667	1	0.66667	0.66667	1	1	1	1	1	1	0.33333	0.66667	1	0.66667	1	1	1	0.66667	1	1	1	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12552	584	561	637	584.5	537.67	721	387	590	634.67	357	614.67	747	529.5	721.67	660.67	589.5	613	580	724.5	583.67	593.33	551.33	541	497.67	580.5	638	402	652	551.67	527.67	NaN	759	528.5	459.5	684	501	534	667.33	619.5	516	0.66667	0.66667	0.66667	0.66667	1	0.33333	0.33333	0.66667	1	0.33333	1	0.66667	0.66667	1	1	0.66667	0.66667	0.66667	0.66667	1	1	1	0.75	1	0.66667	0.66667	0.33333	0.66667	1	1	0	0.33333	0.66667	0.66667	0.66667	0.33333	0.66667	1	0.66667	0.33333	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12553	492.67	474.33	497.5	513.67	474.33	482.67	424.67	436	460.67	455.5	525.67	536.33	429.33	556.5	482.5	563.67	489.33	490.5	449.33	458.67	552.33	570	489.67	474.33	422.5	474	535	534	567	532.67	584.33	521.67	518	430	680	502.5	559.67	515.33	539	509	1	1	0.66667	1	1	1	1	1	1	0.66667	1	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	0.75	1	0.66667	1	1	0.66667	0.66667	1	1	1	1	0.33333	0.33333	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12554	492.67	441.67	613.5	478.33	490.33	354.5	470	596	394.33	391	400	456	448.67	479.5	410.5	525	430.33	401	454	426.5	531.67	495.33	480.25	388.67	441	490	617	414.33	489.5	491	582	431	520	611	535	NaN	496	354	565.67	517.33	1	1	0.66667	1	1	0.66667	0.66667	0.33333	1	0.33333	1	1	1	0.66667	0.66667	0.33333	1	1	1	0.66667	1	1	1	1	0.66667	1	0.33333	1	0.66667	0.66667	0.33333	0.66667	1	0.33333	1	0	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12555	633	578	528	523	424.33	466.33	472.5	505	438.33	599	694.33	478.67	474.33	535.67	527.33	542	664	520	668.33	574.5	669.67	429.5	503.67	480	645	448	603	383.5	461.33	543	522	640.67	539.67	495	427	550	530	652.67	519	536	1	0.66667	0.33333	1	1	1	0.66667	1	1	0.33333	1	1	1	1	1	0.66667	0.66667	1	1	0.66667	1	0.66667	0.75	1	0.66667	1	0.66667	0.66667	1	0.66667	0.33333	1	1	1	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12556	498.33	423.5	427.5	410.67	326	512.5	438	364	411.5	432.5	447	443.67	409	452.67	436	416	437	504	452.67	397.67	453.5	408	421	397.67	520	436	523.67	328	480.67	528.33	499	464.67	467	455.5	366	448.67	417	402.33	440.67	433	1	0.66667	0.66667	1	1	0.66667	1	0.66667	0.66667	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	0.66667	1	0.75	1	0.66667	1	1	0.66667	1	1	0.33333	1	1	0.66667	1	1	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12559	441	648	422	480	402	487	630	489.67	515.67	437.5	556.33	496.33	522.33	612	465.5	567.33	534.67	568.33	495.33	515	599	560	472	515.33	547	514.33	448	507	546	499	540	614.5	519	604.33	600	571	559.33	527	517.67	522.67	1	0.33333	0.66667	1	0.66667	0.66667	1	1	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	0.66667	0.66667	0.66667	1	1	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12560	507	651.33	571	NaN	631.67	614.33	638	630	584	443	565.67	652.67	657.67	579.33	607.67	662	684	552.67	630	531	654	520	663.5	610	626	700	649.5	720.67	627.33	594	665.67	644	596	667	730	593	509	668.33	635.5	606.33	0.66667	1	0.66667	0	1	1	0.66667	1	1	0.33333	1	1	1	1	1	0.66667	0.66667	1	0.33333	1	1	1	1	1	0.66667	0.33333	0.66667	1	1	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12561	580.5	478.33	634.5	451.33	432.67	505.67	440	472	374	474	474	531	479	445	497.33	571	518.67	478	446.33	503	494.67	551	514	494.67	351.5	370.67	538.67	495	511	686	549.5	468.67	586	NaN	544.5	518	516	474.5	494	560	0.66667	1	0.66667	1	1	1	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	0.66667	1	1	1	1	1	1	1	1	1	1	0.66667	1	1	1	0.66667	0.33333	0.66667	1	0.33333	0	0.66667	0.33333	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12562	405.67	473	516	539	445.33	422	454.33	434	391	442	613.33	531	558	489.67	589.33	416	497.33	563.67	464.5	559	425	NaN	NaN	344	NaN	NaN	NaN	422	380	NaN	489	457	NaN	NaN	NaN	NaN	NaN	574	683	NaN	1	1	0.33333	0.66667	1	0.66667	1	0.66667	0.66667	0.66667	1	0.33333	0.66667	1	1	1	1	1	0.66667	1	0.33333	0	0	0.66667	0	0	0	0.33333	0.33333	0	0.33333	0.33333	0	0	0	0	0	0.33333	0.33333	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12563	425	519	434	420	500.33	517.67	401	446.67	420.67	363	534.33	442	403	522.33	444	525	573.67	463	500	491.33	558.5	491.67	379.25	401	372	430.33	548	508	493	408	555	477	509.33	565.33	489.5	510	453.33	505.5	519.5	499	1	1	0.66667	1	1	1	0.66667	1	1	0.33333	1	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	0.33333	1	1	1	1	0.66667	0.66667	0.66667	1	1	0.66667	1	1	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12564	445.67	414.33	497.5	361.67	406	392.33	504	423	397.33	426	481	414.33	437.67	437.67	366.67	423.5	430.33	408.33	416	383	443.67	407	382	408.33	439.33	385	513	333.5	426	504.33	462	483	506	362	444.67	492.67	463.67	410	482	520.5	1	1	0.66667	1	0.66667	1	1	0.66667	1	0.66667	0.66667	1	1	1	1	0.66667	1	1	0.66667	0.66667	1	0.66667	0.75	1	1	0.66667	1	0.66667	0.66667	1	0.66667	1	0.66667	0.33333	1	1	1	0.66667	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12565	571.33	642.33	658	657	556.33	573.33	667.33	572	572.5	575	584.33	583	566.33	670	587.33	577.67	623	554	608	590.33	637	581	607.75	594.33	524.5	544.33	651	449	642.33	634	589	648	674.33	658	626	663.67	754.67	585.5	578.67	587.33	1	1	0.33333	1	1	1	1	1	0.66667	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	0.33333	0.66667	1	1	0.66667	1	0.66667	0.33333	1	0.33333	0.33333	1	1	0.66667	1	1	1	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12566	711.33	735.5	565	606.33	661	717.67	766	605	648.67	641	619	711	515.33	625.67	660	605	641.67	610	580.33	665.67	725	543	534	731.67	611.5	547	782.5	675.33	618.67	762.67	699	882	635	588.67	618.67	672.33	695	598.67	809.5	603	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	0.66667	1	1	1	0.33333	1	1	1	1	0.66667	1	0.5	1	0.66667	1	0.66667	1	1	1	0.33333	0.33333	0.33333	1	1	1	0.66667	1	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12567	506.5	533	563.5	547.67	553	551	594.33	571	563.33	483.5	612.67	665	550.33	616	671	639.33	611.67	615.67	637.67	537.5	621.33	586	574.75	599.33	575	512	623.33	598.33	611	551	719.5	604	667	501	575.67	610	590.5	610	557.67	556	0.66667	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	1	1	1	1	1	1	0.66667	1	1	1	1	0.66667	1	1	1	1	0.66667	0.66667	0.66667	1	0.33333	1	0.66667	0.66667	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12568	403.67	524.67	459.5	433	438.67	397.5	409	363.67	378.33	428	431	450.33	470	444	486	437	481.67	429.33	460	426.67	449.67	442.67	398.5	437	484	459.33	420	442	345.5	418	491	467.67	464.33	392.67	414.33	465.5	504	484	463.5	489	1	1	0.66667	1	1	0.66667	0.66667	1	1	0.66667	1	1	1	1	1	0.66667	1	1	0.33333	1	1	1	1	1	0.33333	1	1	1	0.66667	0.66667	0.66667	1	1	1	1	0.66667	1	1	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12569	591.33	657.33	642	501.33	589	645	588	678	568.67	578	692.67	612.67	543.33	663	656	625	678.67	595.67	590	583	603.67	595.33	682	567.33	529.5	553.67	563	491.5	709	497.5	757.5	652.67	557.5	683	611.33	810	637	721.33	545.33	582.67	1	1	0.66667	1	1	1	0.66667	0.66667	1	0.66667	1	1	1	0.66667	0.66667	0.66667	1	1	0.66667	0.33333	1	1	1	1	0.66667	1	0.33333	0.66667	1	0.66667	0.66667	1	0.66667	0.66667	1	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12570	457	498	583.5	471.67	452.33	468.5	456.67	459	508.67	450.5	490.67	452.67	453.67	479.33	465.67	512	479	439	478	450	461.67	610	497	430	420.5	397	495.33	486.67	607.5	497	514	524	560.33	486.33	539.33	567.67	501	554.5	605.5	531	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	1	1	0.66667	1	1	1	1	1	1	0.75	1	0.66667	1	1	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	0.66667	0.66667	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12571	481.5	703.67	445	524.67	500	537	544.33	486	502	375	431	588.33	543.67	597	557.5	587.33	518.67	502.67	614	595.33	448	440.5	611.33	428.67	589	565.67	690.5	472.33	682.67	743.33	775.67	583.5	590.67	667	730.5	769.33	641.67	835	644.33	620	0.66667	1	0.66667	1	1	1	1	0.66667	0.66667	0.33333	0.33333	1	1	1	0.66667	1	1	1	1	1	0.66667	0.66667	0.75	1	0.66667	1	0.66667	1	1	1	1	0.66667	1	1	0.66667	1	1	0.33333	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12573	442	443.67	403.5	468.33	485	447.67	384	507	545	439	523	552	509.33	577	538	573	432	487.67	515	476.5	549.5	549	444.5	470	394.5	530.5	526.33	494.33	514.33	372.33	499.33	550	539	543	550.33	531.67	549.67	516.33	582	539.33	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	1	1	0.33333	1	0.66667	0.66667	0.66667	1	1	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12577	484	548.33	554	487.67	520	460	507	473.5	411	386.5	451.67	476.33	393.33	527.67	407	453	522.67	445	469	488.33	499.67	497	409.67	451.5	453.5	435.5	529.5	513	487.67	470.67	478	561.33	556	541.67	573.5	535.67	430.67	517	537	473	1	1	0.66667	1	1	1	1	0.66667	1	0.66667	1	1	1	1	0.33333	0.66667	1	1	1	1	1	1	0.75	0.66667	0.66667	0.66667	0.66667	1	1	1	0.33333	1	1	1	0.66667	1	1	1	0.66667	0.66667	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12578	422	573	587.5	439	542.5	524.33	513	515	524	526	511.33	494	497	490.33	547.5	607.5	536.67	570.67	550.33	492.33	566.67	390	540.25	502	473	541.33	498.5	527.67	437.67	530.5	683.5	610.5	565.33	617	564.33	606	447.67	584.33	456.33	490	0.66667	1	0.66667	0.66667	0.66667	1	1	0.66667	1	0.33333	1	1	1	1	0.66667	0.66667	1	1	1	1	1	0.66667	1	1	0.66667	1	0.66667	1	1	0.66667	0.66667	0.66667	1	0.66667	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12579	463.67	412.33	423.5	430	390	428	403.5	455	395.33	503	495.67	444.67	454.67	544	461.33	445	471	466.5	488	513.33	483.67	497.67	447	380.33	420	458.67	360.5	453.5	433.5	452.5	642	502.67	492.67	564	552.67	442	509.67	532	630.67	446	1	1	0.66667	1	1	1	0.66667	1	1	0.66667	1	1	1	1	1	0.66667	1	0.66667	1	1	1	1	0.75	1	0.66667	1	0.66667	0.66667	0.66667	0.66667	1	1	1	0.33333	1	0.33333	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12580	503	538.5	552	567	655	536	581.5	571.33	596.67	629	496.5	516.33	517.5	500	565.67	588	586.33	561.33	482	633.67	504	504.67	599.75	614	508	570.67	660	575.33	567	572	516	511	514.33	588	618	611	507	567	585	572.33	1	0.66667	0.66667	1	1	1	0.66667	1	1	0.33333	0.66667	1	0.66667	0.66667	1	1	1	1	1	1	0.66667	1	1	0.66667	0.33333	1	0.66667	1	0.33333	0.66667	1	1	1	1	1	1	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12581	565.33	601.33	535	542	493	545.33	581.67	555.33	521	580.5	513.33	472.33	510.67	568	563.33	593	569	561	543.67	508	568.33	589.67	511.33	518	603	590.5	570.67	567	566	605.5	545.33	588.67	478.33	570	601.33	551.33	544.67	520.33	595.67	519.33	1	1	0.33333	1	1	1	1	1	1	0.66667	1	1	1	1	1	0.33333	1	1	1	1	1	1	0.75	0.66667	0.66667	0.66667	1	0.66667	1	0.66667	1	1	1	0.33333	1	1	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12584	452	586.5	535	483.67	469.5	571	611.67	504.5	700.67	788	534.67	539.5	516.67	NaN	536.67	524	507.33	573.67	626	589.33	646.33	460	483.25	552.67	614	596.67	599.33	483.5	466.33	717.67	578	562.5	622	NaN	619	670.5	556.5	514	494	458.67	0.66667	0.66667	0.66667	1	0.66667	1	1	0.66667	1	0.33333	1	0.66667	1	0	1	0.66667	1	1	1	1	1	0.66667	1	1	0.33333	1	1	0.66667	1	1	0.66667	0.66667	0.66667	0	0.66667	0.66667	0.66667	0.66667	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12585	558	572.67	488	535	508	545.5	643.33	623	521	567.5	554	522	591.67	609.33	629.67	580.67	577.67	578.67	519.67	556.33	632	602	561	571	642	597	675.5	578.67	508.5	584	686	595	589	848	674.5	607	781	605.67	544.67	594	1	1	0.66667	1	1	0.66667	1	1	1	0.66667	1	1	1	1	1	1	1	1	1	1	1	1	0.75	1	0.33333	1	0.66667	1	0.66667	0.66667	0.66667	1	0.66667	0.33333	0.66667	0.66667	0.33333	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
12586	524	520	529.5	506.67	537.67	435	560.5	525	495	497.5	531	651.67	504	528	623.67	579.5	540.33	544	528.5	552.67	531	554	530.75	538.5	484	619	657.67	585.67	520.67	494.67	562.33	580	539.33	695.5	682	613.5	533	579.67	539.33	586	1	1	0.66667	1	1	1	0.66667	0.66667	1	0.66667	0.33333	1	1	0.33333	1	0.66667	1	1	0.66667	1	1	0.66667	1	0.66667	0.66667	0.66667	1	1	1	1	1	1	1	0.66667	0.66667	0.66667	1	1	1	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
